gene_id,uniprot_id,[µM],pKapp,Kapp,complexome
MTX1,Q13505,0.0374718547625552,,,
GALNT7,Q86SF2,0.0374353031263856,,,
TWSG1,Q9GZX9,0.0374288398460042,,,
ERC1,Q8IUD2,0.037411740114114,,,
PPP2R5D,Q14738,0.0372990050754877,,,
ASAH1,Q13510,0.0372835856848143,,,
STAMBPL1,Q96FJ0,0.0371543881593709,,,
PTPN23,Q9H3S7,0.0371266451266725,,,
HCLS1,P14317,0.0371155425944557,5.21049269373392,6.158958904291231,0.0011766699495674438
COPG2,Q9UBF2,0.037100318130135,,,
RNF213,Q63HN8,0.0370806000415362,,,
L1CAM,P32004,0.0370767814460062,,,
GBP1,P32455,0.0370702902860857,,,
FAM91A1,Q658Y4,0.0369429487434051,,,
DCP1A,Q9NPI6,0.0369015137671962,,,
MRPS9,P82933,0.0368797506566966,,,
SLC20A1,Q8WUM9,0.0368301777253047,,,
SHTN1,A0MZ66,0.0366751730892801,,,
NUP210,Q8TEM1,0.0364987301314883,,,
TBC1D15,Q8TC07,0.0364929737970167,,,
PPIP5K2,O43314,0.0364836604355754,,,
VPS37C,A5D8V6,0.0364710686020434,,,
NHP2,Q9NX24,0.03626174139752,,,
EFHD1,Q9BUP0,0.0362577528696761,,,
EIF4E2,O60573,0.0362259208503953,,,
UBE2G1,P62253,0.0362178213690138,,,
NFYC,Q13952,0.0360150632800785,,,
NCDN,Q9UBB6,0.0359866863550218,,,
TAPBP,O15533,0.0359311583973336,,,
METTL13,Q8N6R0,0.0359009880013868,,,
YJ005,Q6ZSR9,0.0358382766435443,,,
LRRFIP2,Q9Y608,0.0357676826455215,,,
PTTG1IP,P53801,0.0357146089618351,,,
YIPF5,Q969M3,0.0356436187047106,,,
EXOSC3,Q9NQT5,0.0355558237395655,,,
UBE2O,Q9C0C9,0.0355524044324538,,,
NCAPG2,Q86XI2,0.0354988406164232,,,
OPTN,Q96CV9,0.0354631414284632,,,
DNAJB4,Q9UDY4,0.0353906304855872,,,
PRXL2B,Q8TBF2,0.0353851964693541,,,
NEU1,Q99519,0.0352247800890295,,,
RRP15,Q9Y3B9,0.0351757571989802,,,
CLASP1,Q7Z460,0.0351339884163706,,,
DBR1,Q9UK59,0.0350955059782797,,,
NIFK,Q9BYG3,0.0349317697047783,,,
AAGAB,Q6PD74,0.0348633169444255,,,
NDUFA7,O95182,0.0348188049146944,,,
PRKACB,P22694,0.0348029900067587,,,
UNG,P13051,0.0347480452215219,,,
SEC24A,O95486,0.0345031555900336,,,
ABCC1,P33527,0.0345027204700068,,,
GRB10,Q13322,0.0344450721757868,,,
NR5A2,O00482,0.0343955188720438,5.23770271269464,5.784919065717347,0.001158667631960597
UFSP2,Q9NUQ7,0.0342660734852323,,,
MGST2,Q99735,0.0341706072892811,,,
AASS,Q9UDR5,0.0341049399221468,,,
HECTD1,Q9ULT8,0.0338904164280274,,,
MT-CO1,P00395,0.0338557651653553,,,
ANKFY1,Q9P2R3,0.0336045439022316,,,
LEMD3,Q9Y2U8,0.0335807382137661,,,
RBM7,Q9Y580,0.0335428443996806,,,
SCLY,Q96I15,0.0335274953748407,,,
EED,O75530,0.0334599934128861,,,
RRP9,O43818,0.0334531537209047,,,
WDR6,Q9NNW5,0.0333799058329579,,,
SYVN1,Q86TM6,0.0333656641980244,,,
GABARAPL1,Q9H0R8,0.0333569267897377,,,
UBE3C,Q15386,0.0332854419232443,,,
SSU72,Q9NP77,0.0332608238492341,,,
LSM12,Q3MHD2,0.0332562232059976,,,
USP3,Q9Y6I4,0.0331366019809411,,,
SDE2,Q6IQ49,0.0331260953508999,,,
CETN2,P41208,0.0330829418487331,,,
BIN3,Q9NQY0,0.0330451321271546,,,
TRMT1L,Q7Z2T5,0.0329938058204398,,,
STRN,O43815,0.0329480943311228,,,
RPS6KA2,Q15349,0.0329051966307301,,,
YTHDF3,Q7Z739,0.0328733724114728,,,
IAH1,Q2TAA2,0.0326967157581464,,,
PTPRE,P23469,0.0326828436520993,,,
PATL1,Q86TB9,0.0326171527163526,4.26517227209145,54.30348824928856,0.0001213011010072762
FASTKD2,Q9NYY8,0.032517790522893,,,
C8orf82,Q6P1X6,0.0324792934518687,,,
SNU13,P55769,0.0323951322842122,,,
VIRMA,Q69YN4,0.0323140030066327,,,
UBE2L6,O14933,0.0322700824251288,,,
ERLIN2,O94905,0.0322225817913268,,,
HSDL1,Q3SXM5,0.0321255705313207,,,
GATAD2B,Q8WXI9,0.0320717609463671,,,
NUP35,Q8NFH5,0.0320609824746072,,,
FNBP1L,Q5T0N5,0.0319330177725992,,,
MLLT1,Q03111,0.0318102778792676,,,
ATP6V1D,Q9Y5K8,0.031734131262316,,,
HPF1,Q9NWY4,0.0317114143512601,,,
YIPF6,Q96EC8,0.0316977046326087,,,
RRP1B,Q14684,0.0316451870744066,,,
PCYOX1L,Q8NBM8,0.0316191308608536,,,
PSMB10,P40306,0.0315661551123842,,,
SUPV3L1,Q8IYB8,0.0315448991915295,,,
RNF2,Q99496,0.0313844369439758,,,
SMARCC1,Q92922,0.0313573856679921,,,
CHAMP1,Q96JM3,0.0310773605656648,,,
MRPL40,Q9NQ50,0.0310517728335269,,,
TBL2,Q9Y4P3,0.0310329635024692,,,
TOM1L1,O75674,0.0310161823950935,,,
COA7,Q96BR5,0.0308047794297034,,,
MCU,Q8NE86,0.030778332829589,,,
MRGBP,Q9NV56,0.0306367316925462,,,
NUP98,P52948,0.0306362836648855,,,
USP19,O94966,0.0306044742107623,,,
PKLR,P30613,0.0306030780063247,,,
SMARCB1,Q12824,0.0305592950718008,,,
DDX47,Q9H0S4,0.0305050634050075,,,
WDR3,Q9UNX4,0.0304925612747031,,,
SMYD2,Q9NRG4,0.0303693868138124,,,
CPSF2,Q9P2I0,0.0303131260212986,,,
AAR2,Q9Y312,0.0301010632717254,,,
MGAT2,Q10469,0.0300884055675978,,,
PPP2R1B,P30154,0.0300765016184219,,,
SMAD3,P84022,0.0300257047806729,,,
SGPL1,O95470,0.0300241490142625,,,
SLC39A10,Q9ULF5,0.0299646978594024,,,
OSBPL9,Q96SU4,0.029908024623267,,,
DDX3Y,O15523,0.0298952218318045,,,
TOE1,Q96GM8,0.0298860483240156,,,
APOBEC3C,Q9NRW3,0.0298749719845163,,,
DHX16,O60231,0.0298449984909999,,,
KIF23,Q02241,0.0298117019292902,,,
PLEKHO2,Q8TD55,0.0297775078750667,,,
TMEM245,Q9H330,0.0297370116090432,,,
MAP4K5,Q9Y4K4,0.0297202834514386,5.25382942355595,5.574046359658508,0.001038325657714445
IPO8,O15397,0.0297190272987103,,,
NACC1,Q96RE7,0.0297121368446814,,,
ORC4,O43929,0.0296453996570441,,,
HCCS,P53701,0.0295189274868691,,,
NNMT,P40261,0.0293348870642903,,,
SARS2,Q9NP81,0.0293021312388682,,,
TOR1B,O14657,0.0292966233265124,,,
PTK7,Q13308,0.029254058269941,,,
ZP2,Q05996,0.0291407837207868,,,
PRRC2A,P48634,0.0291239367995452,4.57123166911253,26.83912363301705,0.00021820889649504238
RPP30,P78346,0.0291121710463505,,,
ARFIP2,P53365,0.0290260125082971,,,
DNAJB12,Q9NXW2,0.0289917490419839,,,
CWC22,Q9HCG8,0.0289311609220163,,,
SRGAP2,O75044,0.0289230596965742,,,
HMCES,Q96FZ2,0.0288965585978474,,,
TRIM33,Q9UPN9,0.0288809570149538,,,
MED17,Q9NVC6,0.0288498065109028,,,
ACSS3,Q9H6R3,0.0287421699384022,,,
DAG1,Q14118,0.0286963841618226,,,
APOOL,Q6UXV4,0.0286260615535199,,,
CCDC32,Q9BV29,0.0285975472569638,,,
KIF1B,O60333,0.0285704370239092,,,
CSPG4,Q6UVK1,0.0285623042853562,,,
ASAP1,Q9ULH1,0.0285600459453765,4.81568009778067,15.286916810932885,0.0003732926792592295
SEC24B,O95487,0.0285103125272193,,,
CNOT3,O75175,0.0284679582774614,,,
CDKAL1,Q5VV42,0.028417535077544,,,
AKT1,P31749,0.0284112306168496,,,
PUS1,Q9Y606,0.0283823073805673,,,
RAD1,O60671,0.0283729391471049,,,
CDH4,P55283,0.0283637953368733,,,
GBA1,P04062,0.0283559961277209,,,
FBLN1,P23142,0.0283534458019623,,,
ZNF276,Q8N554,0.0283095322249762,4.93380964088775,11.646363987103934,0.00048344791739207693
CCDC22,O60826,0.0282826758820249,,,
TTI1,O43156,0.0282601744269027,,,
OXCT1,P55809,0.0282254993224556,,,
NFYA,P23511,0.0280680832321592,,,
RAB11FIP5,Q9BXF6,0.028060216945864,,,
COQ9,O75208,0.0280467213244335,,,
CARS2,Q9HA77,0.0280410046815136,,,
EXTL2,Q9UBQ6,0.0280317020329507,,,
LUZP1,Q86V48,0.0280034119379465,,,
CTNNA2,P26232,0.0277989061094118,,,
APOB,P04114,0.0276934160179806,,,
TOMM7,Q9P0U1,0.0276591885339724,,,
LLGL1,Q15334,0.0276339069426928,,,
EIF4G3,O43432,0.0275207386562536,,,
INTS9,Q9NV88,0.0275186460006021,,,
ATP13A1,Q9HD20,0.0275153208626962,,,
YARS2,Q9Y2Z4,0.0274751131714367,,,
RIMOC1,A6NDU8,0.0274248628150049,,,
MRPS24,Q96EL2,0.0274097275375994,,,
TBC1D23,Q9NUY8,0.0273526122424346,,,
PELP1,Q8IZL8,0.0273205905612109,,,
ID1,P41134,0.027320241802853,,,
SPECC1L,Q69YQ0,0.0271837931715482,,,
HSF1,Q00613,0.027138761075415,,,
TNS1,Q9HBL0,0.0270239241633011,4.99204789967944,10.18479050659817,0.0005263206675358845
PGM2L1,Q6PCE3,0.0269451523559728,,,
AKAP8L,Q9ULX6,0.0266711738869896,,,
QSOX1,O00391,0.0265785939535923,,,
EMC3,Q9P0I2,0.026505975643378,,,
RRAGA,Q7L523,0.0263938285057212,,,
DUSP4,Q13115,0.0263822527991345,,,
TOR1A,O14656,0.0263578936344242,,,
MAN1B1,Q9UKM7,0.026330347871085,,,
CA2,P00918,0.0262976155599894,,,
AP1G2,O75843,0.0262691890134136,,,
GTF2E1,P29083,0.0261762807287795,,,
METTL3,Q86U44,0.0260734779213433,,,
ACSL5,Q9ULC5,0.0259267127584304,,,
IFRD2,Q12894,0.0258718033348047,,,
IRF2BP1,Q8IU81,0.025844767455222,,,
QTRT1,Q9BXR0,0.0258432956435447,,,
SPTLC2,O15270,0.0258202224049204,,,
SNX17,Q15036,0.0258182049520548,,,
ABLIM1,O14639,0.0256327043043972,,,
STXBP3,O00186,0.0256139757198797,,,
KIAA2013,Q8IYS2,0.0255688171613416,,,
GTF2H2,Q13888,0.0255175164711106,,,
RAD18,Q9NS91,0.025441076418639,,,
SLTM,Q9NWH9,0.0254334306232807,,,
IWS1,Q96ST2,0.0254317275296347,,,
INPPL1,O15357,0.0254281195020845,4.97889683489133,10.497917733355832,0.0004808540806564565
GPD1L,Q8N335,0.0254032568951988,,,
PAXX,Q9BUH6,0.0253950971724413,,,
ZNF787,Q6DD87,0.0252527892327251,,,
GATAD2A,Q86YP4,0.0252204248480216,,,
RPRD1A,Q96P16,0.0251970568781047,,,
GLIPR2,Q9H4G4,0.0251810626814739,,,
HARS2,P49590,0.0251526777512399,,,
CRNKL1,Q9BZJ0,0.0249907621612653,,,
CPT1A,P50416,0.0248756795759823,,,
RIOX2,Q8IUF8,0.0248591473843556,,,
RAVER1,Q8IY67,0.0248223307557098,,,
TIMM29,Q9BSF4,0.0247819750295284,,,
RABGAP1,Q9Y3P9,0.0247669618234546,,,
ALDH6A1,Q02252,0.0247293325145579,,,
CMTR1,Q8N1G2,0.024621050445573,,,
YME1L1,Q96TA2,0.0245639548771462,,,
TXNDC15,Q96J42,0.0244295440635064,,,
RETREG2,Q8NC44,0.0243595663972844,,,
NECAP1,Q8NC96,0.0243294439848701,,,
TERF2,Q15554,0.0242559522352464,,,
MKRN2,Q9H000,0.0239902412717376,,,
DIAPH3,Q9NSV4,0.0239826092723746,4.89015712343777,12.877835600782495,0.0003711998953974671
ACTR1B,P42025,0.023915414219056,,,
ZWILCH,Q9H900,0.0238878188763785,,,
SOGA1,O94964,0.0238815775966866,,,
MRPL28,Q13084,0.0238791023451889,,,
ERAL1,O75616,0.0238392602588885,,,
STRN3,Q13033,0.0237947431293844,,,
ACSS2,Q9NR19,0.0237634052683959,,,
COL13A1,Q5TAT6,0.0237548667604491,,,
SLC25A13,Q9UJS0,0.023707871290911,,,
PARP4,Q9UKK3,0.023543070201674,,,
ZMYND8,Q9ULU4,0.0234658251926236,,,
KRI1,Q8N9T8,0.0234135664766645,,,
ASCC2,Q9H1I8,0.0233993247322465,,,
ELP2,Q6IA86,0.0233983142552086,,,
ATAD1,Q8NBU5,0.0233393635758022,,,
ANKRD17,O75179,0.0232757834674015,,,
EPS15,P42566,0.0232529740719138,,,
POLR3C,Q9BUI4,0.0231582319062478,,,
PI4K2A,Q9BTU6,0.0231281087031815,,,
FMNL3,Q8IVF7,0.023096925298922,,,
UBTF,P17480,0.0230047888026547,,,
POTEF,A5A3E0,0.0229993188015257,,,
PLSCR1,O15162,0.0229714418414164,,,
GPATCH4,Q5T3I0,0.0229540670190844,,,
TDP2,O95551,0.0229096568306906,,,
GOLGA3,Q08378,0.0227563941404692,,,
TMEM205,Q6UW68,0.02270652085328,,,
MIS12,Q9H081,0.0226967065606669,,,
SH2D4A,Q9H788,0.0226673177167143,4.52617941757961,29.772861862194976,0.00015326015483196898
SLC35B2,Q8TB61,0.0225694157035031,,,
HIP1R,O75146,0.0225316655437446,,,
PIP4K2C,Q8TBX8,0.0224443851739019,,,
DSN1,Q9H410,0.0224220224013695,,,
PPFIA1,Q13136,0.0224038161538256,,,
NEDD1,Q8NHV4,0.0223862410742503,,,
PRC1,O43663,0.0223210431419636,4.36859852772228,42.7958318325436,0.00010523485692104373
ZBTB7A,O95365,0.022270675969371,,,
MED6,O75586,0.0221888967894537,,,
PRPH,P41219,0.0221205976537562,,,
THUMPD3,Q9BV44,0.0220707815725238,,,
NUBP1,P53384,0.0220044568192735,,,
POLE2,P56282,0.0219423795953902,,,
VPS51,Q9UID3,0.0219396250482598,,,
MTOR,P42345,0.0218684073443358,,,
GOLGA2,Q08379,0.0218511434369032,4.26997802985025,53.70589644967651,8.217962298928683e-05
PALS2,Q9NZW5,0.0218429044719392,,,
NUMB,P49757,0.0218401470503996,,,
RBM27,Q9P2N5,0.0218372948489373,,,
PIGU,Q9H490,0.0218315782181044,,,
APLP2,Q06481,0.0218169145065411,,,
ORC2,Q13416,0.0217943320552472,,,
METTL5,Q9NRN9,0.0217665307927938,,,
WASHC2C,Q9Y4E1,0.0217477875846853,,,
TMX4,Q9H1E5,0.0217011300402147,,,
CPNE2,Q96FN4,0.0216560689967625,,,
TOX4,O94842,0.0215934487856432,,,
SPRYD7,Q5W111,0.0215667526951538,,,
ERCC6L,Q2NKX8,0.0215409721442248,,,
SEMA7A,O75326,0.0214848708708716,,,
TBL1XR1,Q9BZK7,0.0214604372275029,,,
NOC3L,Q8WTT2,0.0213710470747871,,,
HOMER2,Q9NSB8,0.0212586375242963,,,
C8orf33,Q9H7E9,0.0212561782125338,,,
OSBP2,Q969R2,0.021098314492459,,,
NFKBIB,Q15653,0.021091372787271,,,
GOLGA4,Q13439,0.0210722944106257,,,
TMEM87A,Q8NBN3,0.0209230101836322,,,
SMARCA4,P51532,0.0208819554079097,,,
CPSF1,Q10570,0.0208648291407256,,,
NACAD,O15069,0.0208329880524935,,,
STAT6,P42226,0.0208264963198177,,,
TSPAN14,Q8NG11,0.0208002271886864,,,
GDF5,P43026,0.0207796412434793,,,
POTEJ,P0CG39,0.0207599741878198,,,
EML3,Q32P44,0.0207172668942889,,,
ARMCX1,Q9P291,0.0207139782607584,,,
STIM1,Q13586,0.0206695140976877,,,
ARHGAP35,Q9NRY4,0.0206600465906553,,,
ATG16L1,Q676U5,0.0206548831399625,,,
ITPK1,Q13572,0.0205417563363805,,,
PCID2,Q5JVF3,0.020509196669096,,,
MTA1,Q13330,0.0204464323122386,,,
GPAT3,Q53EU6,0.0204024065974375,,,
BRD4,O60885,0.0203983401251166,4.61083375802667,24.500008891239457,0.00016734658482775444
RUSF1,Q96GQ5,0.0203596298696664,,,
RRS1,Q15050,0.0203587519799932,,,
TBC1D17,Q9HA65,0.020333175765105,,,
COASY,Q13057,0.0202040350577261,,,
LARS2,Q15031,0.0201502538538209,,,
NSMCE3,Q96MG7,0.0200859241787789,,,
CNOT7,Q9UIV1,0.0200776179333553,,,
APIP,Q96GX9,0.0199957612787593,,,
WDR75,Q8IWA0,0.0199835291779647,,,
LMO7,Q8WWI1,0.019954913036189,,,
TSPYL1,Q9H0U9,0.0199041149825133,,,
SPAG5,Q96R06,0.0197149220491713,,,
UBAP2,Q5T6F2,0.019703040105184,,,
FKBP10,Q96AY3,0.0196992377666161,,,
WDR54,Q9H977,0.019689139819162,,,
LRWD1,Q9UFC0,0.0196846195766034,,,
ITIH4,Q14624,0.0196122588410698,,,
VPS13C,Q709C8,0.0196057965948812,,,
GNAQ,P50148,0.019562108675808,,,
TAB1,Q15750,0.0194781685067837,,,
FXN,Q16595,0.0194291984261816,,,
KHDC4,Q7Z7F0,0.0192680709877256,,,
ORC3,Q9UBD5,0.0192553163436692,,,
COMMD2,Q86X83,0.0191308996867363,,,
DCAF1,Q9Y4B6,0.0190765690210974,,,
TBC1D5,Q92609,0.01905415817216,,,
CLASP2,O75122,0.0190537941837894,,,
DPYD,Q12882,0.0190416977353256,,,
GIGYF2,Q6Y7W6,0.019034753440255,,,
C6orf120,Q7Z4R8,0.0190057549566691,,,
POGLUT1,Q8NBL1,0.0189158266105245,,,
KIF4A,O95239,0.0189037759021869,,,
ITGAV,P06756,0.018836960249157,,,
RETSAT,Q6NUM9,0.0188162168040043,,,
LRRC8A,Q8IWT6,0.0188110786737142,,,
CDC16,Q13042,0.0187436791975883,,,
ZNF579,Q8NAF0,0.0187055360038459,,,
ATP6V1B1,P15313,0.0186573751706024,,,
RHOT1,Q8IXI2,0.0185965886179777,,,
TACC3,Q9Y6A5,0.0185860099876695,,,
RRP8,O43159,0.0185221521993423,,,
SPATA5,Q8NB90,0.0185034250586227,,,
PUDP,Q08623,0.0184806762745756,,,
FDXR,P22570,0.0183819640390476,,,
MTPAP,Q9NVV4,0.0183803162189377,,,
FMR1,Q06787,0.0183591188717082,,,
NSA2,O95478,0.018342387421566,,,
SNX18,Q96RF0,0.0183080174419291,,,
DIDO1,Q9BTC0,0.0181950498009527,,,
CCNL1,Q9UK58,0.0181717370740455,,,
PNPLA6,Q8IY17,0.0181314908949182,,,
DYNC1I1,O14576,0.018097152736627,,,
TMEM214,Q6NUQ4,0.0180901078160344,,,
PRTFDC1,Q9NRG1,0.0180758417495279,,,
TRMT11,Q7Z4G4,0.0180681312528613,,,
SMCHD1,A6NHR9,0.0180357137802677,,,
ITCH,Q96J02,0.018015587277389,4.80303771847242,15.738461700025638,0.00022896287743634502
ZCCHC8,Q6NZY4,0.0179507871831614,,,
NISCH,Q9Y2I1,0.0179246203034486,,,
GTF2H4,Q92759,0.0178960022827747,,,
CTCF,P49711,0.0177553007442021,,,
EMP1,P54849,0.0176557578070606,,,
STAG2,Q8N3U4,0.0175893691127761,,,
GOLGA5,Q8TBA6,0.0174218123859163,,,
APOO,Q9BUR5,0.0174123941622807,,,
NHEJ1,Q9H9Q4,0.0173030802703973,,,
KIN,O60870,0.0172414320283066,,,
LEMD2,Q8NC56,0.0171840692805306,,,
TFB1M,Q8WVM0,0.0171606410071504,,,
RNF25,Q96BH1,0.0171179396440642,,,
CPD,O75976,0.0170956001604799,,,
ENDOD1,O94919,0.0170940818199788,,,
TRIO,O75962,0.0170936664281637,,,
SCRN2,Q96FV2,0.0170782272036885,,,
SLC12A4,Q9UP95,0.0170705368291983,,,
YOD1,Q5VVQ6,0.0169476646608889,,,
ACTL6B,O94805,0.0169119792202827,,,
MYO18A,Q92614,0.0169010510156964,,,
ANO6,Q4KMQ2,0.016834355588809,,,
WASHC5,Q12768,0.0168314514012552,,,
TELO2,Q9Y4R8,0.0167883123290388,,,
UFL1,O94874,0.0167864879112113,,,
TSC22D1,Q15714,0.0166953040187302,,,
STARD9,Q9P2P6,0.0166829952155435,,,
TP53I3,Q53FA7,0.0166492331873067,,,
SDSL,Q96GA7,0.01659503955208,,,
WRNIP1,Q96S55,0.0165136441998912,,,
MPI,P34949,0.0165044907034058,,,
ASCC1,Q8N9N2,0.0164713249043887,,,
PLA2G4A,P47712,0.0164277673986608,,,
SEC16A,O15027,0.016384231954834,4.49007739952905,32.35359915297905,0.00010202264592962251
PREPL,Q4J6C6,0.0163522981151342,,,
DAGLB,Q8NCG7,0.0163239833761719,,,
NAA40,Q86UY6,0.0162952047450252,,,
HEATR3,Q7Z4Q2,0.0162560084532373,,,
RNF14,Q9UBS8,0.0162165512999578,,,
ANKRD13A,Q8IZ07,0.0161949582007963,,,
AFAP1,Q8N556,0.0161619311203705,,,
TMUB2,Q71RG4,0.0161604682129877,,,
REPS1,Q96D71,0.016139787585556,4.89721962212891,12.670109780948291,0.00025398551450983575
CHAF1B,Q13112,0.016138748985713,,,
TRIM32,Q13049,0.0160922198498291,,,
TRAPPC13,A5PLN9,0.01609091121708,,,
KTI12,Q96EK9,0.0160623098331814,,,
TRAPPC12,Q8WVT3,0.0159860965201078,,,
STAM2,O75886,0.0159627300684331,,,
TAOK1,Q7L7X3,0.0159603827064622,,,
SCD,O00767,0.0159432838410117,,,
COMMD5,Q9GZQ3,0.0159270876810031,,,
MYEF2,Q9P2K5,0.0159023537245737,,,
PREB,Q9HCU5,0.0158625607151399,,,
MCAT,Q8IVS2,0.0158244965657139,,,
NAA30,Q147X3,0.015813994638139,,,
HSPA13,P48723,0.0158041873957797,,,
AKTIP,Q9H8T0,0.0157426936412732,,,
CDC42BPB,Q9Y5S2,0.0157047373549728,,,
ASB9,Q96DX5,0.0156404437620112,,,
GPN3,Q9UHW5,0.0156259240338699,,,
MAPKAPK2,P49137,0.0155974058023192,,,
RIOK2,Q9BVS4,0.0155332698296005,,,
ANAPC4,Q9UJX5,0.0155309065968684,,,
FBXL18,Q96ME1,0.0155145730630163,,,
METTL16,Q86W50,0.0154850340773335,,,
SVIL,O95425,0.0154427662251028,,,
STK17A,Q9UEE5,0.0152950189052207,,,
DHX36,Q9H2U1,0.0152758086662303,,,
EXOC1,Q9NV70,0.0152709302835869,,,
DENND4A,Q7Z401,0.0152615530928848,,,
RIN1,Q13671,0.0151865712705344,,,
PLIN2,Q99541,0.015174084982129,,,
CHML,P26374,0.0151257454445965,,,
RPTOR,Q8N122,0.0151211126344912,,,
PRMT7,Q9NVM4,0.0151141507623103,,,
VPS41,P49754,0.0150960896507373,,,
SUN1,O94901,0.0150696625833509,,,
FHIP2A,Q5W0V3,0.0150693678032664,,,
HAUS1,Q96CS2,0.0150615378082194,,,
STRBP,Q96SI9,0.0150228346705379,,,
TBL1Y,Q9BQ87,0.0149915793324877,,,
SRRM1,Q8IYB3,0.0149904030879623,4.45285174916167,35.2491176955712,8.572649461768833e-05
PTDSS1,P48651,0.0148699828734514,,,
DPH2,Q9BQC3,0.0148649747690623,,,
USP8,P40818,0.0148337772696324,,,
TMTC3,Q6ZXV5,0.014764258150339,,,
USP13,Q92995,0.0147327427223946,,,
STX10,O60499,0.0147289785442506,,,
CHCHD6,Q9BRQ6,0.0147125882907576,,,
CNOT2,Q9NZN8,0.0146980099885086,4.15393876906198,70.15542031853693,4.236209527874735e-05
RBMXL1,Q96E39,0.0146753153470032,,,
AURKA,O14965,0.0146666585937407,4.561312797435,27.459157149315043,0.00010748397081172811
SERPINB8,P50452,0.0146028661717373,,,
PSME4,Q14997,0.0145935809758305,,,
ABCC4,O15439,0.0145822599013186,,,
NXN,Q6DKJ4,0.0145611649052732,,,
DICER1,Q9UPY3,0.0145471308107444,,,
GALNT3,Q14435,0.0145442955272123,,,
GLRX2,Q9NS18,0.0145331081946646,,,
TCAF1,Q9Y4C2,0.0145174435315927,,,
SBNO1,A3KN83,0.0144691871878338,,,
RPUSD2,Q8IZ73,0.0144583333398332,,,
CCDC9B,Q6ZUT6,0.0144497297444659,,,
ZGPAT,Q8N5A5,0.0144370630125752,,,
SEC24D,O94855,0.0144061574217377,,,
STK39,Q9UEW8,0.0143996885701857,,,
SORT1,Q99523,0.014386982164795,,,
VTI1B,Q9UEU0,0.0143409137227893,,,
TMEM115,Q12893,0.0143314517798619,,,
KDELR2,P33947,0.0142930404736009,,,
FN3KRP,Q9HA64,0.0142386233905029,,,
FRYL,O94915,0.014187012661026,,,
PPP2R5C,Q13362,0.0141795757406495,,,
MON2,Q7Z3U7,0.0141789352817083,,,
PDPK1,O15530,0.0141674397708484,,,
MIER1,Q8N108,0.0141667220394552,,,
NABP2,Q9BQ15,0.014089456190777,,,
EXOC2,Q96KP1,0.0140737010331733,,,
SNX16,P57768,0.0140463878618876,,,
EXOC5,O00471,0.0140424192529098,,,
MAEA,Q7L5Y9,0.0140419828432519,,,
KCTD9,Q7L273,0.0140254574379724,,,
CDC20,Q12834,0.0139425428076442,,,
MLH1,P40692,0.013933165169958,4.44537194076877,35.86146764209786,7.833031929038725e-05
DDX56,Q9NY93,0.0139225468024106,,,
MIA3,Q5JRA6,0.013903553159045,,,
SRC,P12931,0.0138412360642524,,,
WDR18,Q9BV38,0.0138401290781839,,,
NOM1,Q5C9Z4,0.0138392213793012,,,
POU2F1,P14859,0.01383148574312,,,
FSTL1,Q12841,0.013804783477198,,,
AGRN,O00468,0.0137902964066797,,,
ARID1A,O14497,0.0137854515286354,,,
DDX54,Q8TDD1,0.0137217738143754,,,
BTAF1,O14981,0.0136823961104213,,,
TIGAR,Q9NQ88,0.0136477852507194,,,
NBN,O60934,0.013569921735337,,,
NFXL1,Q6ZNB6,0.0135363724602071,,,
EPM2AIP1,Q7L775,0.0135225716234291,,,
MAPK6,Q16659,0.0134910100520012,,,
SPRYD4,Q8WW59,0.0134555492495096,,,
GAA,P10253,0.0133954174473311,,,
PARG,Q86W56,0.0133418946167147,,,
IGBP1,P78318,0.013299966014447,,,
RAB4A,P20338,0.0132884580512011,,,
CWF19L1,Q69YN2,0.0132830874165472,,,
TEFM,Q96QE5,0.013275341911291,,,
LARP4,Q71RC2,0.0132705737280718,,,
SINHCAF,Q9NP50,0.0132137102194601,,,
ATG2A,Q2TAZ0,0.0131973382384488,,,
KYAT3,Q6YP21,0.013175350706045,,,
COG4,Q9H9E3,0.0131481642653947,,,
PCDHAC2,Q9Y5I4,0.0131027256634245,,,
LGALSL,Q3ZCW2,0.0130845601227898,,,
ETHE1,O95571,0.0130714510262727,,,
POLRMT,O00411,0.0130561365888216,,,
ERBIN,Q96RT1,0.0130545401204022,,,
ACSF2,Q96CM8,0.013013234522126,,,
NGDN,Q8NEJ9,0.0129815761468819,,,
TMEM161A,Q9NX61,0.0129305886251149,,,
PFKFB4,Q16877,0.0129283281610814,,,
GM2A,P17900,0.0129176888294418,,,
TMF1,P82094,0.0129097184936207,,,
DSP,P15924,0.0128888577634979,,,
ITIH1,P19827,0.0128738271512394,,,
SPECC1,Q5M775,0.0128096934838158,,,
SRPK2,P78362,0.0127922106730643,,,
NIPSNAP1,Q9BPW8,0.0127780490097538,,,
LGMN,Q99538,0.0127232427220836,,,
NFIC,P08651,0.012685782192821,4.56881199710977,26.989075168328732,9.458036281095872e-05
ABHD17B,Q5VST6,0.0126572736487733,,,
TBC1D9B,Q66K14,0.0125876000842858,,,
DYSF,O75923,0.012544477363366,,,
QTRT2,Q9H974,0.0124962019442754,,,
ARHGEF18,Q6ZSZ5,0.0124483976403545,,,
EGLN1,Q9GZT9,0.0124447528536219,,,
STRIP1,Q5VSL9,0.0123877313233984,,,
PTPRC,P08575,0.0123286724196265,,,
